시군구,번지,도로조건,계약면적(㎡),전월세구분,계약년월,계약일,보증금(만원),월세(만원),건축년도,도로명
강원도 원주시 무실동,1***,25m미만,102.3,전세,202006,17,"        17,000",             0,2011,무실본동길
강원도 원주시 문막읍 건등리,1***,25m미만,42.98,전세,202006,15,"         5,000",             0,2019,건등로
강원도 원주시 문막읍 동화리,1***,8m미만,27,전세,202006,13,"         5,000",             0,2017,왕건로
강원도 원주시 문막읍 동화리,1***,8m미만,42.9,월세,202006,10,"         1,000",            40,2018,왕건로
강원도 원주시 문막읍 동화리,1***,8m미만,46.5,전세,202006,28,"         5,000",             0,2011,동화초교길
강원도 원주시 문막읍 동화리,1***,12m미만,132,월세,202006,22,"         2,000",            60,2015,세오름길
강원도 원주시 문막읍 문막리,2**,12m미만,40,전세,202006,12,"         5,000",             0,2018,문막시장1길
강원도 원주시 반곡동,1***,-,23,전세,202006,27,"         6,000",             0,2020,
강원도 원주시 반곡동,1***,-,33,전세,202006,25,"         5,000",             0,2018,
강원도 원주시 반곡동,1***,12m미만,33,전세,202006,27,"         3,500",             0,2016,반곡길
강원도 원주시 반곡동,1***,12m미만,33,전세,202006,27,"         7,000",             0,,웅비4길
강원도 원주시 반곡동,2***,12m미만,36,월세,202006,23,           300,            35,2019,봉황5길
강원도 원주시 반곡동,1***,12m미만,36.3,전세,202006,20,"         7,000",             0,,봉황5길
강원도 원주시 반곡동,1***,25m미만,36.3,전세,202006,28,"         7,000",             0,2020,봉황1길
강원도 원주시 반곡동,1***,-,37.79,전세,202006,20,"         4,800",             0,2016,
강원도 원주시 반곡동,1***,25m미만,40,전세,202006,1,"         6,000",             0,2016,세계로
강원도 원주시 반곡동,1***,25m미만,40,전세,202006,1,"         6,000",             0,2016,세계로
강원도 원주시 반곡동,1***,25m미만,42.97,전세,202006,29,"         8,000",             0,2016,웅비2길
강원도 원주시 반곡동,1***,25m미만,43,전세,202006,9,"         8,000",             0,2019,세계로
강원도 원주시 반곡동,1***,25m미만,46.2,전세,202006,4,"         7,000",             0,2018,황금로
강원도 원주시 반곡동,1***,12m미만,50,전세,202006,23,"         8,500",             0,2018,금두길
강원도 원주시 반곡동,1***,-,58.09,전세,202006,12,"         9,000",             0,2019,
강원도 원주시 반곡동,2***,12m미만,59.4,전세,202006,23,"         9,500",             0,2015,버들만이길
강원도 원주시 반곡동,1***,12m미만,60,전세,202006,23,"         9,000",             0,2016,웅비3길
강원도 원주시 반곡동,1***,-,64.72,전세,202006,15,"        10,000",             0,2014,
강원도 원주시 반곡동,1***,12m미만,97.43,월세,202006,3,           200,            35,2019,양지뜰4길
강원도 원주시 반곡동,2***,12m미만,138.56,전세,202006,30,"        10,000",             0,2018,봉황3길
강원도 원주시 봉산동,1***,12m미만,49.59,전세,202006,11,"         3,000",             0,1998,삼광1길
강원도 원주시 봉산동,1***,8m미만,58.85,전세,202006,25,"         4,000",             0,2009,현석길
강원도 원주시 소초면 흥양리,5*,-,94.23,전세,202006,13,"        13,000",             0,2018,
강원도 원주시 소초면 흥양리,1***,8m미만,199.08,전세,202006,27,"         4,000",             0,2016,노루고개길
강원도 원주시 소초면 흥양리,9**,8m미만,222.23,전세,202006,8,"        11,000",             0,2011,범골길
강원도 원주시 우산동,2**,8m미만,24.03,전세,202006,19,"         4,500",             0,2016,북원로2485번길
강원도 원주시 우산동,2**,-,26.4,전세,202006,1,"         4,000",             0,2005,
강원도 원주시 우산동,2**,8m미만,26.45,월세,202006,1,            50,            25,1992,상지대길
강원도 원주시 우산동,2**,25m미만,30,전세,202006,11,"         4,000",             0,1990,상지대길
강원도 원주시 우산동,2**,8m미만,50.59,전세,202006,1,"         3,700",             0,1994,상지대길
강원도 원주시 우산동,2**,8m미만,73.22,전세,202006,5,"         7,000",             0,1979,우산초교길
강원도 원주시 원동,1**,8m미만,30,전세,202006,26,"         6,000",             0,2018,일산로
강원도 원주시 원동,2**,8m미만,49.58,전세,202006,12,"         7,000",             0,2018,다박골길
강원도 원주시 원동,2**,8m미만,221.06,월세,202006,24,           300,            35,2018,무실로
강원도 원주시 일산동,1**,8m미만,27,전세,202006,1,"         1,400",             0,2015,갈머리2길
강원도 원주시 일산동,1**,8m미만,27,전세,202006,1,"         7,000",             0,2015,갈머리2길
강원도 원주시 일산동,1**,12m미만,28,월세,202006,29,           300,            35,2018,옛시청길
강원도 원주시 일산동,1**,8m미만,30,월세,202006,18,           300,            30,2011,일산로36번길
강원도 원주시 일산동,2**,25m미만,30,전세,202006,26,"         6,000",             0,2012,일산초교길
강원도 원주시 일산동,2**,25m미만,30,전세,202006,26,"         6,000",             0,2012,일산초교길
강원도 원주시 일산동,1**,8m미만,33,전세,202006,4,"         2,000",             0,1997,동진골1길
강원도 원주시 일산동,2**,8m미만,36,전세,202006,15,"         6,500",             0,2005,일산초교길
강원도 원주시 일산동,2**,8m미만,37.35,전세,202006,13,"         4,500",             0,2016,동진골1길
강원도 원주시 일산동,1**,8m미만,42,전세,202006,2,"         5,000",             0,2020,갈머리2길
강원도 원주시 일산동,1**,8m미만,42,전세,202006,8,"        10,000",             0,2020,갈머리2길
강원도 원주시 일산동,2**,8m미만,50,전세,202006,8,"         6,000",             0,2012,동진골2길
강원도 원주시 일산동,1**,25m미만,61.55,월세,202006,23,           300,            20,1979,일산초교길
강원도 원주시 일산동,2**,8m미만,66.11,전세,202006,26,"         5,000",             0,2008,동진골4길
강원도 원주시 일산동,2**,8m미만,66.12,전세,202006,26,"         5,000",             0,2008,동진골4길
강원도 원주시 지정면 가곡리,1***,12m미만,30,전세,202006,24,"         5,000",             0,2019,능마루길
강원도 원주시 지정면 가곡리,1***,25m미만,33,월세,202006,7,           300,            35,2018,신지정로
강원도 원주시 지정면 가곡리,1***,12m미만,34,월세,202006,29,           300,            35,2019,신지정로
강원도 원주시 지정면 가곡리,1***,12m미만,40,전세,202006,11,"         5,000",             0,2018,신지정로
강원도 원주시 지정면 가곡리,1***,12m미만,57.44,전세,202006,27,"         9,000",             0,2020,신지정로
강원도 원주시 지정면 가곡리,1***,12m미만,60,전세,202006,20,"         8,000",             0,2020,신지정로
강원도 원주시 지정면 가곡리,1***,12m미만,146.24,월세,202006,30,"         1,000",            83,2020,신지정로
강원도 원주시 지정면 안창리,8**,8m미만,70.65,전세,202006,29,"        14,000",             0,2016,원양2로
강원도 원주시 태장동,1***,8m미만,24.62,전세,202006,3,"         4,500",             0,2016,북원로2704번길
강원도 원주시 태장동,1***,8m미만,33,월세,202006,23,           300,            30,2010,현충로
강원도 원주시 태장동,1***,25m미만,33,전세,202006,12,"         4,000",             0,2017,태장공단길
강원도 원주시 태장동,1***,-,40,전세,202006,5,"         6,000",             0,,
강원도 원주시 태장동,1***,8m미만,43.74,전세,202006,18,"         6,000",             0,,북원로2704번길
강원도 원주시 태장동,1***,8m미만,53.83,월세,202006,12,             0,            13,2015,북원로2738번길
강원도 원주시 태장동,1***,12m미만,59.5,월세,202006,15,           200,            20,1984,북원여중길
강원도 원주시 태장동,6**,8m미만,78.84,전세,202006,14,"         6,000",             0,2002,보수골길
강원도 원주시 태장동,7**,8m미만,90.39,월세,202006,4,"         4,000",            30,2014,새동네4길
강원도 원주시 판부면 서곡리,1***,12m미만,20,전세,202006,13,"         3,000",             0,,매봉길
강원도 원주시 판부면 서곡리,1***,12m미만,20,전세,202006,25,"         3,000",             0,,매봉길
강원도 원주시 판부면 서곡리,2***,25m미만,33,월세,202006,8,           200,            28,2011,오성마을길
강원도 원주시 판부면 서곡리,2***,25m미만,45,월세,202006,17,           200,            30,2008,매봉길
강원도 원주시 판부면 서곡리,1***,12m미만,55.88,전세,202006,1,"         5,000",             0,2011,매봉길
강원도 원주시 판부면 서곡리,2***,12m미만,56.61,전세,202006,11,"         6,000",             0,2008,매봉길
강원도 원주시 판부면 서곡리,2***,12m미만,117.3,전세,202006,11,"         9,500",             0,2006,오성마을길
강원도 원주시 학성동,1***,12m미만,115.7,전세,202006,29,"        12,000",             0,2019,학성길
강원도 원주시 행구동,1***,8m미만,23.14,월세,202006,8,           300,            50,2019,봉대길
강원도 원주시 행구동,8**,8m미만,26.4,전세,202006,4,"         4,000",             0,2017,봉대길
강원도 원주시 행구동,8**,8m미만,35,전세,202006,28,"         4,000",             0,2017,봉대길
강원도 원주시 행구동,8**,8m미만,36.3,전세,202006,28,"         5,000",             0,,봉대길
강원도 원주시 행구동,8**,8m미만,51.2,전세,202006,12,"         5,000",             0,2017,봉대길
강원도 원주시 행구동,8**,8m미만,95.19,전세,202006,22,"        10,000",             0,2017,봉대길
강원도 원주시 행구동,1***,8m미만,127.6,전세,202006,19,"         8,000",             0,2017,봉대길
강원도 원주시 흥업면 흥업리,1***,8m미만,30,전세,202006,25,"         3,500",             0,2020,남원로
강원도 원주시 흥업면 흥업리,1**,8m미만,31.1,전세,202006,21,"         5,000",             0,2017,울업2길
강원도 인제군 남면 신남리,3**,8m미만,33,전세,202006,21,"         2,000",             0,2002,신남로46번길
강원도 인제군 북면 원통리,4**,12m미만,29.73,월세,202006,8,"         1,000",            50,2020,금강로4번길
강원도 인제군 북면 원통리,4**,12m미만,29.73,전세,202006,29,"         6,500",             0,2020,금강로4번길
강원도 인제군 북면 원통리,4**,12m미만,37.31,월세,202006,23,"         7,000",            10,2020,금강로4번길
강원도 인제군 북면 원통리,1***,12m미만,82,월세,202006,15,"         6,000",            10,2018,원통로338번길
강원도 인제군 인제읍 남북리,3**,8m미만,48.42,월세,202006,1,           300,            40,1997,인제로
강원도 인제군 인제읍 상동리,3**,8m미만,60,전세,202006,13,"         6,900",             0,,인제로215번길
강원도 인제군 인제읍 상동리,2**,8m미만,84,전세,202006,15,"        10,000",             0,2008,비봉로
강원도 정선군 고한읍 고한리,1**,25m미만,50.16,월세,202006,3,"         1,500",            60,1990,
강원도 정선군 임계면 반천리,7*,8m미만,23.2,월세,202006,28,           200,            30,2016,반천고양로
